diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,Patient_ID,Nodule_ID
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},d11b678335d4a874a450ef0339b8cb0bc52e36d9,3D,"(1.0, 1.0, 1.0)","(327, 512, 512)",-972.4748288075858,-1000.0,400.0,63e709affc4992e9c7a9c04b3e6684d12c915a70,"(1.0, 1.0, 1.0)","(327, 512, 512)","(164, 381, 278, 11, 26, 24)",574,1,"(168.69686411149826, 392.2212543554007, 288.9512195121951)","(168.69686411149826, 392.2212543554007, 288.9512195121951)",-1000.0,-1000.0,573966169.0,-3.203426503814917e-16,0.0,427.4483946914436,-988.0,0.05902706115170075,-999.9703832752613,-1000.0,-1000.0,12.0,0.0,999.970530053566,20.133459634909062,573966169.0,1.0,0.29354793672376744,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,448.3076923076923,1.0,0.0,1.0,2.185496752898207,2.185496752898207,2.185496752898207,1.0,0.9249101520285852,305.16512410637733,0.6772135302687367,0.7810238541945859,0.5204840817243157,0.8466270280660246,0.8466270280660246,0.8466270280660246,1.0,1.0,0.0,1.0,329476.0,329476.0,329476.0,1.0,1.0,1.0,3.035122436839102e-06,3.035122436839102e-06,3.035122436839102e-06,-3.203426503814917e-16,0.0017421602787456446,0.0,2.7304628963911526,99.57142857142857,0.17346938775510204,3.4077262076752177,574.0,0.0,1.0,48.20905923344948,48.20905923344948,48.20905923344948,1.0,0.030960085010216423,0.030960085010216423,0.030960085010216423,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0776,3
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},4e9fa9887f5a88a292113e1287a4e266de69dc10,3D,"(1.0, 1.0, 1.0)","(187, 512, 512)",-978.3019006086544,-1000.0,400.0,45165f305fc5a983ed8a48086a262ab56bcd4a93,"(1.0, 1.0, 1.0)","(187, 512, 512)","(76, 432, 291, 3, 11, 10)",65,1,"(76.96923076923076, 436.4923076923077, 295.0)","(76.96923076923076, 436.4923076923077, 295.0)",-1000.0,-1000.0,65000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,65000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,54.84615384615385,1.0,0.0,1.0,1.7655375020595043,1.7655375020595043,1.7655375020595043,1.0,0.6752241736513305,41.298784159888676,0.7463635575627362,0.8437869822485207,0.32458484369318924,0.8846408000030783,0.8846408000030783,0.8846408000030783,1.0,1.0,0.0,1.0,4225.0,4225.0,4225.0,1.0,1.0,1.0,0.00023668639053254438,0.00023668639053254438,0.00023668639053254438,-3.203426503814917e-16,0.015384615384615385,0.0,2.3146995121396916,15.215384615384615,0.23408284023668638,2.4885207100591713,65.0,0.0,1.0,28.107692307692307,28.107692307692307,28.107692307692307,1.0,0.054465465530941726,0.054465465530941726,0.054465465530941726,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0777,2
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},87ac2f716346df7b4d2bc4579011798084d96cb5,3D,"(1.0, 1.0, 1.0)","(220, 512, 512)",-959.0067522742531,-1000.0,400.0,fc718425f384d33d3f5b2d83aeca2a9a33655e25,"(1.0, 1.0, 1.0)","(220, 512, 512)","(88, 160, 162, 4, 11, 9)",86,1,"(89.52325581395348, 165.06976744186048, 165.88372093023256)","(89.52325581395348, 165.06976744186048, 165.88372093023256)",-1000.0,-1000.0,86000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,86000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,66.92307692307692,1.0,0.0,1.0,2.200641463361505,2.200641463361505,2.200641463361505,1.0,0.8991821017183669,45.471430490055624,0.6723551196374379,0.7781753130590339,0.5021872864125977,0.8396045250333657,0.8396045250333657,0.8396045250333657,1.0,1.0,0.0,1.0,7396.0,7396.0,7396.0,1.0,1.0,1.0,0.00013520822065981613,0.00013520822065981613,0.00013520822065981613,-3.203426503814917e-16,0.011627906976744186,0.0,2.4633680325135128,20.3953488372093,0.23715521903731746,3.0621957815035152,86.0,0.0,1.0,48.86046511627907,48.86046511627907,48.86046511627907,1.0,0.02909517510707987,0.02909517510707987,0.02909517510707987,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0785,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},87ac2f716346df7b4d2bc4579011798084d96cb5,3D,"(1.0, 1.0, 1.0)","(220, 512, 512)",-959.0067522742531,-1000.0,400.0,1ec2eec5118a310a8e851f068eee87ac71b74cc4,"(1.0, 1.0, 1.0)","(220, 512, 512)","(98, 288, 170, 10, 26, 34)",557,1,"(102.82585278276481, 299.70017953321366, 185.4452423698384)","(102.82585278276481, 299.70017953321366, 185.4452423698384)",-1000.0,-1000.0,557000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,557000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,444.46153846153845,1.0,0.0,1.0,2.042698778256513,2.042698778256513,2.042698778256513,1.0,0.8800598371672084,308.4756473462417,0.6910481199695145,0.7979560834138931,0.444570550834904,0.8559961674750087,0.8559961674750087,0.8559961674750087,1.0,1.0,0.0,1.0,310249.0,310249.0,310249.0,1.0,1.0,1.0,3.2232174801530383e-06,3.2232174801530383e-06,3.2232174801530383e-06,-3.203426503814917e-16,0.0017953321364452424,0.0,2.861428523890378,93.35547576301616,0.16760408575047783,4.321915622612805,557.0,0.0,1.0,43.423698384201074,43.423698384201074,43.423698384201074,1.0,0.038446587751178284,0.038446587751178284,0.038446587751178284,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0785,5
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},c0f12f247f046fb972d90b468ff2edb30b07fa8e,3D,"(1.0, 1.0, 1.0)","(360, 512, 512)",-973.9997372521294,-1000.0,400.0,c9b36c0ff8f90424b49ad961e2705f737dfbe51c,"(1.0, 1.0, 1.0)","(360, 512, 512)","(157, 107, 308, 15, 25, 26)",828,1,"(164.02777777777777, 119.8780193236715, 321.1666666666667)","(164.02777777777777, 119.8780193236715, 321.1666666666667)",-1000.0,-1000.0,827931225.0,0.013448442578256762,0.0,826.0012091898427,-965.0,0.08443896006907267,-999.957729468599,-1000.0,-1000.0,35.0,0.0,999.9584683404591,28.722834281975793,827931225.0,0.9975874582837405,1.4776818012088966,1.0007406808877397,0.0007257401284869803,0.0007294254536086225,0.0007369157127406014,0.0007406808877397113,0.8457825619036142,0.0007406808877397113,0.006737794940767591,0.0007369157127406016,0.99962965955613,0.99962965955613,0.9998518638224521,0.9997531063707534,-5.310162385437435e-05,0.0006298747602439276,0.0007406808877397113,1.00037034044387,0.9985242859870193,0.0074784758285072524,0.00037128425023201023,0.9992593191122603,2.00074068088774,0.006737794940767591,0.00036939915012007817,618.5416996657907,0.9967671413706104,0.0016164293146947793,1.0048571909936128,2.6281829758256925,2.633040166819306,2.6269686780772896,0.9987857022515969,1.0285568478449423,417.51256268406485,0.6693656221920844,0.7494425863991082,0.8221148731669382,0.84154588979663,0.8464030807902431,0.8403315920482268,1.0,0.5,0.25,2.5,341965.0,341966.5,341964.625,0.625,1.0,0.5,0.500000731070038,2.000000731070038,0.12500073107003798,0.9999999999999993,0.0024154589371980675,170569.0,2.3710356286773955,217.81159420289856,0.26305748092137504,3.7208044528460404,826.0024154589372,0.0012062708581297111,1.0036231884057971,60.18840579710145,60.19202898550725,60.1875,0.9990942028985508,0.027480223772278642,0.031103412178075746,0.026574426670829362,0.5018181818181818,1.0,0.0024154589371980675,2.9136977249509935e-06,1.0,LIDC-IDRI-0791,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},633853087c244962db7b269d61321730be05ae90,3D,"(1.0, 1.0, 1.0)","(262, 512, 512)",-963.4833221726745,-1000.0,400.0,da2f0beec091a0f7b4e5ca1638595db0d2f69cb2,"(1.0, 1.0, 1.0)","(262, 512, 512)","(174, 333, 186, 12, 44, 40)",988,1,"(179.40485829959513, 353.5080971659919, 203.39473684210526)","(179.40485829959513, 353.5080971659919, 203.39473684210526)",-1000.0,-1000.0,986875144.0,0.06712554286298689,0.0,278.4336502854419,-833.0,1.1967086823255346,-999.3967611336033,-1000.0,-1000.0,167.0,0.0,999.43057877042,16.007040624548555,986875144.0,0.9878993263289022,67.59561704010889,1.0438283446058905,4.552364845166682,0.8930644358671904,0.18661254548044484,0.18933981453802215,0.07157970228246816,0.04382834460589046,0.12105898370878412,0.18661254548044484,0.9903004451521712,0.989251875363344,0.9974060151665315,0.9960345931238632,-0.0011033062117529113,0.012207278608209889,0.00674944953592043,1.0219141723029455,0.9717380748948673,0.13536157162052237,0.007222941431358487,0.985697412088261,2.043828344605891,0.12105898370878412,0.09398809000461676,782.8250618716611,0.9848448622231885,0.11101196374818184,1.1624177525247779,2.072480954395729,2.2348987069205077,2.065693270278503,0.9932123158827735,0.9409459005985668,557.9065701716968,0.6954005278057623,0.8044222983494238,0.48565855284364357,0.857071485542676,1.019489238067454,0.8502838014254497,1.2857142857142858,0.1836734693877551,4.408163265306123,19.285714285714285,137761.42857142858,137779.7142857143,137760.66438370588,0.23581227729186913,5.285714285714286,0.7551020408163265,0.8571430052851234,19.14285729099941,0.09295528257699263,2.5216406363433164,0.00708502024291498,117840.12244897959,2.7640870466657406,179.01214574898785,0.18118638233703224,3.5069415987805077,976.0445344129555,0.0886590503040535,1.1295546558704452,40.534412955465584,40.663967611336034,40.528998669980815,0.9945857145152258,0.04371262266262552,0.17326727853307086,0.038298337177851305,1.9974592646582447,0.05047228162015179,0.9399563977158233,0.00023876628811427046,4.347877926550041,LIDC-IDRI-0796,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},f24b8fffa3e0bd8a1f1a9578c07e032ec3589d51,3D,"(1.0, 1.0, 1.0)","(275, 512, 512)",-969.26311408303,-1000.0,400.0,3f985cae0a7bd4896665f19819c82d05263ffb95,"(1.0, 1.0, 1.0)","(275, 512, 512)","(127, 142, 389, 4, 12, 9)",83,1,"(128.48192771084337, 147.6144578313253, 393.1566265060241)","(128.48192771084337, 147.6144578313253, 393.1566265060241)",-1000.0,-1000.0,83000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,83000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,64.76923076923077,1.0,0.0,1.0,2.0641790006443177,2.0641790006443177,2.0641790006443177,1.0,0.9376504970352098,42.37192026199621,0.6472888150548539,0.7803521779425395,0.38208699796556517,0.8267228703331817,0.8267228703331817,0.8267228703331817,1.0,1.0,0.0,1.0,6889.0,6889.0,6889.0,1.0,1.0,1.0,0.00014515894904920887,0.00014515894904920887,0.00014515894904920887,-3.203426503814917e-16,0.012048192771084338,0.0,2.2008404921396996,25.072289156626507,0.3020757729714037,2.8079547104078966,83.0,0.0,1.0,47.8433734939759,47.8433734939759,47.8433734939759,1.0,0.028105894856827157,0.028105894856827157,0.028105894856827157,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0797,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},42dcbadb637ee6c6111555b7e4efd81a2c1acce1,3D,"(1.0, 1.0, 1.0)","(114, 512, 512)",-978.9471616577683,-1000.0,400.0,fa88d2e512f3ac43a49482733bb7aa335ac010e0,"(1.0, 1.0, 1.0)","(114, 512, 512)","(70, 209, 300, 4, 19, 17)",155,1,"(71.44516129032257, 218.28387096774193, 308.6322580645161)","(71.44516129032257, 218.28387096774193, 308.6322580645161)",-1000.0,-1000.0,155000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,155000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,127.76923076923077,1.0,0.0,1.0,1.8896509111207522,1.8896509111207522,1.8896509111207522,1.0,0.7710404212785499,94.61983238463617,0.733733345253911,0.824317617866005,0.3774596376772432,0.8778726497656972,0.8778726497656972,0.8778726497656972,1.0,1.0,0.0,1.0,24025.0,24025.0,24025.0,1.0,1.0,1.0,4.162330905306972e-05,4.162330905306972e-05,4.162330905306972e-05,-3.203426503814917e-16,0.0064516129032258064,0.0,2.837025757222336,25.038709677419355,0.16154006243496358,5.109927159209158,155.0,0.0,1.0,36.10967741935484,36.10967741935484,36.10967741935484,1.0,0.0522558947663507,0.0522558947663507,0.0522558947663507,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0798,3
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},a0166cff2c084120ac1de847c1705df8be3d9712,3D,"(1.0, 1.0, 1.0)","(246, 512, 512)",-974.045325953786,-1000.0,400.0,6d370b01fd47f630a12cd0d6b0cc216c97d443ec,"(1.0, 1.0, 1.0)","(246, 512, 512)","(207, 200, 272, 4, 12, 11)",87,1,"(208.367816091954, 205.39080459770116, 276.57471264367814)","(208.367816091954, 205.39080459770116, 276.57471264367814)",-1000.0,-1000.0,86819025.0,0.09054385326964232,0.0,85.01162790697664,-905.0,2.158805654643926,-998.9080459770115,-1000.0,-1000.0,95.0,0.0,998.9593723401401,9.165785722292256,86819025.0,0.9772757299511163,102.54326859558732,1.133249216846502,2.4246763590245113,0.8757281938567705,0.36073158851012627,0.3997476505395058,0.43817774848195123,0.13324921684650193,0.215829174056468,0.36073158851012627,0.9666876957883747,0.9600252349460495,0.9840100939784198,0.9809643975933569,-0.005802704254089546,0.03861126758677638,0.0049351561795000715,1.066624608423251,0.9176698657738953,0.26024557967196843,0.02336071305651022,0.9555835943844992,2.133249216846502,0.215829174056468,0.190119809762408,69.25941743431434,0.9717731141556966,0.1270209862993654,1.214861526588399,2.0616380907937537,2.2764996173821532,2.048209245381979,0.9865711545882251,0.8630301230731126,51.76389322844936,0.7176886148157359,0.8187444739168875,0.467161252053879,0.8669650466650931,1.0818265732534924,0.8535362012533183,1.0,0.5,2.25,8.5,3698.5,3706.0,3698.03125,0.53125,1.0,0.5,0.5000676041103299,8.00006760411033,0.03131760411032991,0.9999999999999993,0.022988505747126436,1806.25,2.523298448800026,18.95402298850575,0.21786233320121548,2.4576562293565862,85.02298850574712,0.10225921521997622,1.1724137931034482,35.0919540229885,35.264367816091955,35.08117816091954,0.9892241379310345,0.05028156249728499,0.22269535560073328,0.039505700428319475,2.526001742160279,0.21001086263082575,0.32839023837834774,0.009147078405760598,2.312987608994952,LIDC-IDRI-0799,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},41451bc6cc03b955d638bed9b29556d31cf6013a,3D,"(1.0, 1.0, 1.0)","(423, 512, 512)",-971.9700968857353,-1000.0,400.0,a8fc055c93724126f6cc9792ea8b4034bc02ba36,"(1.0, 1.0, 1.0)","(423, 512, 512)","(379, 129, 351, 4, 5, 6)",40,1,"(380.65, 130.9, 353.525)","(380.65, 130.9, 353.525)",-1000.0,-1000.0,39952530.0,-3.203426503814917e-16,0.0,37.88216459497036,-977.0,1.1400000000000206,-999.4,-1000.0,-1000.0,23.0,0.0,999.4064488485153,6.067222014679404,39952530.0,1.0,12.889999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,29.53846153846154,1.0,0.0,1.0,2.240384550562526,2.240384550562526,2.240384550562526,1.0,1.0382609914732315,16.838412273673672,0.5650444336689838,0.7384615384615384,0.3657449355191072,0.7680704679129863,0.7680704679129863,0.7680704679129863,1.0,1.0,0.0,1.0,1600.0,1600.0,1600.0,1.0,1.0,1.0,0.000625,0.000625,0.000625,-3.203426503814917e-16,0.025,0.0,2.2994354985047254,9.0,0.225,1.6099999999999999,40.0,0.0,1.0,62.45,62.45,62.45,1.0,0.017740692100608225,0.017740692100608225,0.017740692100608225,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0801,2
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},fb4dad2550549f6744f1544d0c75c6bd33583e50,3D,"(1.0, 1.0, 1.0)","(535, 512, 512)",-983.7601144737172,-1000.0,400.0,65baf223e672bd7fa0ce86fbfd1e04ac410744ba,"(1.0, 1.0, 1.0)","(535, 512, 512)","(292, 128, 193, 7, 9, 11)",139,1,"(295.0647482014389, 132.1294964028777, 198.76258992805757)","(295.0647482014389, 132.1294964028777, 198.76258992805757)",-1000.0,-1000.0,139000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,139000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,102.76923076923077,1.0,0.0,1.0,2.7438565237106234,2.7438565237106234,2.7438565237106234,1.0,1.071883361660951,66.20862472593333,0.6177663717137419,0.7393469839513005,0.6593298398031701,0.7978431808003752,0.7978431808003752,0.7978431808003752,1.0,1.0,0.0,1.0,19321.0,19321.0,19321.0,1.0,1.0,1.0,5.175715542673774e-05,5.175715542673774e-05,5.175715542673774e-05,-3.203426503814917e-16,0.007194244604316547,0.0,2.0257069877245626,42.33812949640288,0.30459085968635163,2.0869520211169195,139.0,0.0,1.0,62.568345323741006,62.568345323741006,62.568345323741006,1.0,0.01924241105981428,0.01924241105981428,0.01924241105981428,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0807,4
